0.000405016, 0
0.000426115, 0
0.000504383, 0
0.000722469, 0
0.00177426, 0
-0.00216126, -50.6884
-0.00059693, -60.4425
-0.000327641, -64.5019
-0.000218837, -67.059
-0.000161162, -68.9272
-0.000126058, -70.4006
-0.000102757, -71.6203
-8.63655e-05, -72.6639
-7.4329e-05, -73.5777
-6.51325e-05, -74.3906
-5.80348e-05, -75.1263
-5.24491e-05, -75.7932
-4.77609e-05, -76.4157
-4.39846e-05, -76.9889
-4.08333e-05, -77.5243
-3.81772e-05, -78.0258
-3.59214e-05, -78.4986
-3.39824e-05, -78.9462
-3.22946e-05, -79.3721
-3.06957e-05, -79.7796
-2.95568e-05, -80.1608
-2.84194e-05, -80.5296
-2.74159e-05, -80.8836
-2.65178e-05, -81.2236
-2.57345e-05, -81.5515
-2.501e-05, -81.8666
-2.43516e-05, -82.1734
-2.41938e-05, -82.4682
-2.32411e-05, -82.7535
-2.275e-05, -83.0286
-2.23066e-05, -83.2978
-2.19033e-05, -83.5589
-2.15298e-05, -83.8128
-2.11886e-05, -84.0598
-2.0856e-05, -84.3024
-2.06874e-05, -84.5438
-2.03049e-05, -84.7664
-2.00532e-05, -84.9895
-1.98217e-05, -85.2087
-1.95989e-05, -85.423
-1.93959e-05, -85.6323
-1.92066e-05, -85.8381
-1.90342e-05, -86.0394
-1.8992e-05, -86.2613
-1.87067e-05, -86.4303
-1.85744e-05, -86.619
-1.84129e-05, -86.8081
-1.82829e-05, -86.9908
-1.8162e-05, -87.1711
-1.8042e-05, -87.3489
-1.79582e-05, -87.5246
-1.78282e-05, -87.6906
-1.77382e-05, -87.8647
-1.76488e-05, -88.0316
-1.75547e-05, -88.1968
-1.74643e-05, -88.3569
-1.73863e-05, -88.5166
-1.73194e-05, -88.6741
-1.72378e-05, -88.8294
-1.71708e-05, -88.9849
-1.71015e-05, -89.136
-1.70436e-05, -89.285
-1.69839e-05, -89.433
-1.69283e-05, -89.5787
-1.68621e-05, -89.7262
-1.68246e-05, -89.8684
-1.67708e-05, -90.0101
-1.67685e-05, -90.1226
-1.6688e-05, -90.2886
-1.66238e-05, -90.4264
-1.65842e-05, -90.5624
-1.65429e-05, -90.698
-1.6508e-05, -90.8312
-1.64588e-05, -90.962
-1.64278e-05, -91.0944
-1.6339e-05, -91.2399
-1.63577e-05, -91.353
-1.63341e-05, -91.4832
-1.62999e-05, -91.6068
-1.6272e-05, -91.7345
-1.62296e-05, -91.8598
-1.62061e-05, -91.9832
-1.61801e-05, -92.1076
-1.61554e-05, -92.2294
-1.61213e-05, -92.3492
-1.61084e-05, -92.4731
-1.60844e-05, -92.5929
-1.60586e-05, -92.7126
-1.6043e-05, -92.832
-1.60205e-05, -92.9492
-1.59886e-05, -93.0728
-1.6148e-05, -93.1899
-1.59474e-05, -93.298
-1.59371e-05, -93.4158
-1.59138e-05, -93.5336
-1.59008e-05, -93.6467
-1.5889e-05, -93.7635
-1.58708e-05, -93.8754
-1.58345e-05, -93.9933
-1.58149e-05, -94.0985
-1.58204e-05, -94.2159
-1.58045e-05, -94.3278
-1.57914e-05, -94.439
-1.578e-05, -94.5515
-1.57634e-05, -94.6596
-1.57514e-05, -94.7724
-1.5721e-05, -94.8834
-1.57138e-05, -94.988
-1.5712e-05, -95.1034
-1.56973e-05, -95.2147
-1.56964e-05, -95.3246
-1.5672e-05, -95.4302
-1.56628e-05, -95.5409
-1.5657e-05, -95.6478
-1.56693e-05, -95.7627
-1.56302e-05, -95.8552
-1.56222e-05, -95.9816
-1.56196e-05, -96.085
-1.56087e-05, -96.1946
-1.55971e-05, -96.3024
-1.55877e-05, -96.41
-1.55916e-05, -96.5175
-1.55733e-05, -96.6262
-1.55657e-05, -96.7337
-1.55546e-05, -96.8452
-1.55494e-05, -96.9526
-1.55416e-05, -97.0618
-1.55326e-05, -97.1698
-1.55238e-05, -97.2778
-1.55342e-05, -97.389
-1.55163e-05, -97.497
-1.54947e-05, -97.6236
-1.55173e-05, -97.7124
-1.54847e-05, -97.8209
-1.54877e-05, -97.9366
-1.54794e-05, -98.0451
-1.54749e-05, -98.1536
-1.54772e-05, -98.2687
-1.54649e-05, -98.3788
-1.54274e-05, -98.5065
-1.54603e-05, -98.599
-1.54464e-05, -98.7084
-1.54424e-05, -98.8223
-1.54362e-05, -98.9349
-1.5434e-05, -99.0479
-1.54254e-05, -99.1579
-1.5422e-05, -99.274
-1.5425e-05, -99.3863
-1.54163e-05, -99.5051
-1.54064e-05, -99.6164
-1.54027e-05, -99.7316
-1.53939e-05, -99.8482
-1.54002e-05, -99.9686
-1.53909e-05, -100.083
-1.53948e-05, -100.193
-1.53742e-05, -100.317
-1.53773e-05, -100.434
-1.5376e-05, -100.562
-1.53738e-05, -100.678
-1.53709e-05, -100.801
-1.53622e-05, -100.918
-1.53605e-05, -101.045
-1.53516e-05, -101.17
-1.53321e-05, -101.281
-1.53512e-05, -101.422
-1.53449e-05, -101.547
-1.53428e-05, -101.67
-1.53481e-05, -101.801
-1.53431e-05, -101.931
-1.53426e-05, -102.06
-1.52945e-05, -102.194
-1.53463e-05, -102.352
-1.53267e-05, -102.454
-1.53257e-05, -102.593
-1.53191e-05, -102.73
-1.53187e-05, -102.868
-1.53168e-05, -103.006
-1.53042e-05, -103.152
-1.53386e-05, -103.305
-1.53089e-05, -103.426
-1.53084e-05, -103.579
-1.53001e-05, -103.728
-1.53055e-05, -103.878
-1.53007e-05, -104.028
-1.52999e-05, -104.174
-1.53038e-05, -104.331
-1.5278e-05, -104.46
-1.52917e-05, -104.64
-1.52917e-05, -104.8
-1.52813e-05, -104.961
-1.52901e-05, -105.134
-1.52861e-05, -105.298
-1.52792e-05, -105.47
-1.52972e-05, -105.647
-1.52829e-05, -105.812
-1.52808e-05, -105.996
-1.52856e-05, -106.172
-1.52724e-05, -106.351
-1.5277e-05, -106.549
-1.52766e-05, -106.736
-1.52666e-05, -106.936
-1.52657e-05, -107.127
-1.52656e-05, -107.331
-1.52306e-05, -107.585
-1.5258e-05, -107.733
-1.52681e-05, -107.957
-1.52655e-05, -108.177
-1.52645e-05, -108.398
-1.52607e-05, -108.626
-1.52634e-05, -108.87
-1.5256e-05, -109.129
-1.52408e-05, -109.364
-1.52632e-05, -109.612
-1.52562e-05, -109.856
-1.52551e-05, -110.129
-1.52539e-05, -110.401
-1.52574e-05, -110.69
-1.52547e-05, -110.972
-1.52514e-05, -111.287
-1.5289e-05, -111.611
-1.52495e-05, -111.915
-1.52493e-05, -112.229
-1.5244e-05, -112.597
-1.52505e-05, -112.953
-1.52455e-05, -113.319
-1.52432e-05, -113.722
-1.52905e-05, -114.044
-1.52528e-05, -114.55
-1.52479e-05, -114.995
-1.52476e-05, -115.465
-1.52473e-05, -115.971
-1.52436e-05, -116.498
-1.52434e-05, -117.054
-1.52473e-05, -117.634
-1.52366e-05, -118.3
-1.52596e-05, -119.177
-1.52429e-05, -119.737
-1.52509e-05, -120.541
-1.52367e-05, -121.502
-1.52364e-05, -122.487
-1.52366e-05, -123.65
-1.52388e-05, -124.926
-1.52898e-05, -126.961
-1.52443e-05, -128.524
-1.52406e-05, -131.037
-1.52448e-05, -134.4
-1.52414e-05, -140.341
-1.52392e-05, -164.276
-1.52419e-05, 0
-1.52458e-05, 0
-1.52368e-05, 0
-1.52437e-05, 0
-1.52604e-05, 0
-1.5237e-05, 0
-1.52364e-05, 0
-1.52366e-05, 0
-1.52379e-05, 0
-1.52562e-05, 0
-1.52426e-05, 0
-1.52284e-05, 0
-1.52416e-05, 0
-1.52466e-05, 0
-1.52434e-05, 0
-1.52439e-05, 0
-1.52479e-05, 0
-1.52478e-05, 0
-1.52478e-05, 0
-1.52473e-05, 0
-1.5265e-05, 0
-1.52426e-05, 0
-1.52456e-05, 0
-1.525e-05, 0
-1.5243e-05, 0
-1.52504e-05, 0
-1.52516e-05, 0
-1.52211e-05, 0
-1.52533e-05, 0
-1.52547e-05, 0
-1.52567e-05, 0
-1.52534e-05, 0
-1.52548e-05, 0
-1.52562e-05, 0
-1.52706e-05, 0
-1.52734e-05, 0
-1.52579e-05, 0
-1.52625e-05, 0
-1.52607e-05, 0
-1.52645e-05, 0
-1.52652e-05, 0
-1.52675e-05, 0
-1.52405e-05, 0
-1.52899e-05, 0
-1.52652e-05, 0
-1.52663e-05, 0
-1.52678e-05, 0
-1.52772e-05, 0
-1.52768e-05, 0
-1.52706e-05, 0
-1.52985e-05, 0
-1.52821e-05, 0
-1.52832e-05, 0
-1.52922e-05, 0
-1.52785e-05, 0
-1.52859e-05, 0
-1.52893e-05, 0
-1.52771e-05, 0
-1.52965e-05, 0
-1.52914e-05, 0
-1.52876e-05, 0
-1.53022e-05, 0
-1.52991e-05, 0
-1.53002e-05, 0
-1.53049e-05, 0
-1.52969e-05, 0
-1.53108e-05, 0
-1.53114e-05, 0
-1.53225e-05, 0
-1.53056e-05, 0
-1.53168e-05, 0
-1.53183e-05, 0
-1.53188e-05, 0
-1.53271e-05, 0
-1.53285e-05, 0
-1.53176e-05, 0
-1.53165e-05, 0
-1.53428e-05, 0
-1.53427e-05, 0
-1.53469e-05, 0
-1.53406e-05, 0
-1.53427e-05, 0
-1.53511e-05, 0
-1.53639e-05, 0
-1.53538e-05, 0
-1.53603e-05, 0
-1.53625e-05, 0
-1.53709e-05, 0
-1.53733e-05, 0
-1.53746e-05, 0
-1.53706e-05, 0
-1.53877e-05, 0
-1.53901e-05, 0
-1.53902e-05, 0
-1.53983e-05, 0
-1.53926e-05, 0
-1.54025e-05, 0
-1.5406e-05, 0
-1.54253e-05, 0
-1.54138e-05, 0
-1.54216e-05, 0
-1.54255e-05, 0
-1.54332e-05, 0
-1.54354e-05, 0
-1.54418e-05, 0
-1.54455e-05, 0
-1.54728e-05, 0
-1.54723e-05, 0
-1.54639e-05, 0
-1.5474e-05, 0
-1.54731e-05, 0
-1.54781e-05, 0
-1.54865e-05, 0
-1.5481e-05, 0
-1.55569e-05, 0
-1.55146e-05, 0
-1.55152e-05, 0
-1.55289e-05, 0
-1.55218e-05, 0
-1.55315e-05, 0
-1.55406e-05, 0
-1.5548e-05, 0
-1.5547e-05, 0
-1.55642e-05, 0
-1.5573e-05, 0
-1.55874e-05, 0
-1.55858e-05, 0
-1.55959e-05, 0
-1.56078e-05, 0
-1.56187e-05, 0
-1.56062e-05, 0
-1.56388e-05, 0
-1.56559e-05, 0
-1.56538e-05, 0
-1.56612e-05, 0
-1.56714e-05, 0
-1.5697e-05, 0
-1.56932e-05, 0
-1.57111e-05, 0
-1.57244e-05, 0
-1.57276e-05, 0
-1.57503e-05, 0
-1.57622e-05, 0
-1.57784e-05, 0
-1.57893e-05, 0
-1.58019e-05, 0
-1.58189e-05, 0
-1.58377e-05, 0
-1.58411e-05, 0
-1.5869e-05, 0
-1.58861e-05, 0
-1.58977e-05, 0
-1.59106e-05, 0
-1.59361e-05, 0
-1.59335e-05, 0
-1.59309e-05, 0
-1.59923e-05, 0
-1.60183e-05, 0
-1.60397e-05, 0
-1.60554e-05, 0
-1.60818e-05, 0
-1.61053e-05, 0
-1.60902e-05, 0
-1.61509e-05, 0
-1.61772e-05, 0
-1.62032e-05, 0
-1.62281e-05, 0
-1.627e-05, 0
-1.62969e-05, 0
-1.63319e-05, 0
-1.63361e-05, 0
-1.64007e-05, 0
-1.64234e-05, 0
-1.64566e-05, 0
-1.65034e-05, 0
-1.65378e-05, 0
-1.65792e-05, 0
-1.66185e-05, 0
-1.67365e-05, 0
-1.67077e-05, 0
-1.67642e-05, 0
-1.68159e-05, 0
-1.68562e-05, 0
-1.69224e-05, 0
-1.69767e-05, 0
-1.70358e-05, 0
-1.70788e-05, 0
-1.71627e-05, 0
-1.72307e-05, 0
-1.73083e-05, 0
-1.73762e-05, 0
-1.74546e-05, 0
-1.75458e-05, 0
-1.76415e-05, 0
-1.77271e-05, 0
-1.78251e-05, 0
-1.7935e-05, 0
-1.80283e-05, 0
-1.81476e-05, 0
-1.82678e-05, 0
-1.83984e-05, 0
-1.85691e-05, 0
-1.86869e-05, 0
-1.88304e-05, 0
-1.90117e-05, 0
-1.91842e-05, 0
-1.93721e-05, 0
-1.95738e-05, 0
-1.97952e-05, 0
-2.00237e-05, 0
-2.02781e-05, 0
-2.05312e-05, 0
-2.08258e-05, 0
-2.11487e-05, 0
-2.14862e-05, 0
-2.18558e-05, 0
-2.22546e-05, 0
-2.2694e-05, 0
-2.321e-05, 0
-2.36738e-05, 0
-2.42815e-05, 0
-2.49271e-05, 0
-2.564e-05, 0
-2.64129e-05, 0
-2.73003e-05, 0
-2.82895e-05, 0
-2.943e-05, 0
-3.06756e-05, 0
-3.21055e-05, 0
-3.37616e-05, 0
-3.56655e-05, 0
-3.78784e-05, 0
-4.04811e-05, 0
-4.35643e-05, 0
-4.72239e-05, 0
-5.17432e-05, 0
-5.72679e-05, 0
-6.41716e-05, 0
-7.30721e-05, 0
-8.46858e-05, 0
-0.000100433, 0
-0.00012269, 0
-0.000155932, 0
-0.000209844, 0
-0.000309422, 0
-0.000544573, 0
-0.00166029, 0
0.00223196, -51.9641
0.000772294, -63.4851
0.000520453, -70.185
0.000431987, -77.2842
0.000405321, -97.0231
